"gene_symbol","entrez_id","comparison","log2_fold_change","standard_error","moderated_statistic","p_value","adjusted_p_value","average_expression","confidence_interval_lower","confidence_interval_upper","direction","mapping_status","analysis_provenance"
"KLRG1",10219,"tumor_vs_healthy",-0.133772693650732,0.0618460514058962,-2.17159565324385,0.0314756270971642,0.0435356332305929,2.93263041808325,-0.255501804163363,-0.0120435831380996,"down","mapped_unique","raw_cel_rma_limma"
"TGFB3",7043,"tumor_vs_healthy",0.0801328086538264,0.0367872904652707,2.17141936931892,0.0314891982947542,0.0435511464185807,2.44779653098096,0.00720845346281057,0.153057163844842,"up","mapped_unique","raw_cel_rma_limma"
"CABLES1",91768,"tumor_vs_healthy",-0.119184094886721,0.0550593815821435,-2.17102390306053,0.0315196616647453,0.0435900182633613,2.88777868790118,-0.227666583077133,-0.0107016066963088,"down","mapped_unique","raw_cel_rma_limma"
"OR2L3",391192,"tumor_vs_healthy",0.0745892829733754,0.0341907538491122,2.17095635126445,0.0315248678353265,0.0435939575405869,2.13926817237206,0.0066953010007124,0.142483264946038,"up","mapped_unique","raw_cel_rma_limma"
"UFSP2",55325,"tumor_vs_healthy",-0.121507910834985,0.056154783972419,-2.17059296786254,0.031552886330277,0.0436294397432562,5.79277399502144,-0.232127515563671,-0.0108883061063002,"down","mapped_unique","raw_cel_rma_limma"
"ZNF426",79088,"tumor_vs_healthy",0.127403231942325,0.0589141001472579,2.17025507534708,0.0315789587182638,0.0436622258805576,3.50278882229071,0.0113985267127461,0.243407937171903,"up","mapped_unique","raw_cel_rma_limma"
"KCNJ1",3758,"tumor_vs_healthy",-0.047761829090545,0.0214911031262797,-2.17005575206932,0.0315943476081107,0.0436802368232366,2.33647099281377,-0.0912544919811165,-0.00426916619997365,"down","mapped_unique","raw_cel_rma_limma"
"SDR16C5",195814,"tumor_vs_healthy",-0.372659763915301,0.173016430758537,-2.16990699662416,0.0316058366070464,0.0436928537468627,4.0130620275518,-0.712032792789534,-0.0332867350410676,"down","mapped_unique","raw_cel_rma_limma"
"PHF5A",84844,"tumor_vs_healthy",-0.161221957079987,0.0747136228292717,-2.16912873072013,0.0316660043261173,0.0437727586714944,7.91765898682596,-0.308095916318624,-0.0143479978413505,"down","mapped_unique","raw_cel_rma_limma"
"GUCA1C",9626,"tumor_vs_healthy",-0.052053534845363,0.02355541494229,-2.1689946772458,0.0316763780080049,0.0437838251751522,2.25182282664717,-0.0994774801163063,-0.00462958957441974,"down","mapped_unique","raw_cel_rma_limma"
"FAM184A",79632,"tumor_vs_healthy",0.101434748975697,0.0468275514733796,2.16841918126134,0.0317209460193169,0.0438421506874846,2.188485161722,0.00899697923482104,0.193872518716573,"up","mapped_unique","raw_cel_rma_limma"
"CST6",1474,"tumor_vs_healthy",0.182017929268396,0.0844328574695192,2.16829275885736,0.0317307437954433,0.0438524144388778,2.62517619021334,0.0161348112440354,0.347901047292756,"up","mapped_unique","raw_cel_rma_limma"
"MVD",4597,"tumor_vs_healthy",0.158833149672051,0.0736467533463231,2.16777545666885,0.0317708621900936,0.0439045771221846,5.42098795314463,0.0140450749368106,0.303621224407292,"up","mapped_unique","raw_cel_rma_limma"
"PIP5K1A",8394,"tumor_vs_healthy",0.0725285341513398,0.0332871295437989,2.16677811322201,0.031848333291052,0.0440083463531539,3.00687956748386,0.00638301944535312,0.138674048857326,"up","mapped_unique","raw_cel_rma_limma"
"TFPI2",7980,"tumor_vs_healthy",0.229033117426841,0.106404106223006,2.1666835113764,0.031855690209632,0.0440152228348599,2.45254242757479,0.0201473999224983,0.437918834931184,"up","mapped_unique","raw_cel_rma_limma"
"ZNF813",126017,"tumor_vs_healthy",-0.0771921533296029,0.0354912743929168,-2.16635505133296,0.031881245047403,0.0440472405982576,2.28461103070959,-0.147604604014261,-0.0067797026449449,"down","mapped_unique","raw_cel_rma_limma"
"RAD52",5893,"tumor_vs_healthy",-0.0955010047741722,0.0440948324744041,-2.16621025010156,0.0318925165053163,0.0440571431371363,2.45228370858075,-0.182620083569822,-0.00838192597852215,"down","mapped_unique","raw_cel_rma_limma"
"C22orf23",84645,"tumor_vs_healthy",-0.0811837351990712,0.0373722197480613,-2.16620175367215,0.0318931779821833,0.0440571431371363,2.52767088960138,-0.155242432082034,-0.00712503831610838,"down","mapped_unique","raw_cel_rma_limma"
"CDH1",999,"tumor_vs_healthy",-0.191888676495774,0.0891501201379803,-2.16539575749129,0.0319559816605475,0.0441406021891172,8.17827739262654,-0.36700152233999,-0.0167758306515569,"down","mapped_unique","raw_cel_rma_limma"
"DIP2B",57609,"tumor_vs_healthy",0.343213810984653,0.159703407982386,2.1648531239974,0.0319983242622724,0.0441957881235091,3.83269763939611,0.0299268938644851,0.65650072810482,"up","mapped_unique","raw_cel_rma_limma"
"TMEM107",84314,"tumor_vs_healthy",-0.144363397629516,0.0669918054134052,-2.16476588838555,0.0320051359340378,0.0442018944891215,4.74796681844249,-0.276144185297248,-0.0125826099617849,"down","mapped_unique","raw_cel_rma_limma"
"TPPP",11076,"tumor_vs_healthy",0.175901995942859,0.0817260524841033,2.1645302325077,0.0320235430735644,0.0442208260834309,2.87440066658958,0.0153140099509231,0.336489981934795,"up","mapped_unique","raw_cel_rma_limma"
"ZNF517",340385,"tumor_vs_healthy",0.0746191610189553,0.0343089935780073,2.16452915968074,0.0320236268933012,0.0442208260834309,3.23430589884357,0.00649630283627801,0.142742019201633,"up","mapped_unique","raw_cel_rma_limma"
"VSIG1",340547,"tumor_vs_healthy",0.166435757699099,0.0773933790697502,2.16213840010702,0.032210888927785,0.0444760911264838,2.41988594168253,0.0143217924146815,0.318549722983516,"up","mapped_unique","raw_cel_rma_limma"
"SLC22A9",114571,"tumor_vs_healthy",-0.047472019446853,0.0214504542124352,-2.16072349055279,0.0323221610357254,0.0446264006534172,2.40056083299316,-0.090887484118182,-0.00405655477552396,"down","mapped_unique","raw_cel_rma_limma"
"KLRA1P",10748,"tumor_vs_healthy",-0.044356829068871,0.0199496434763914,-2.16043122396439,0.0323451870394547,0.0446548576390291,2.27630328030082,-0.0849287889175211,-0.00378486922022085,"down","mapped_unique","raw_cel_rma_limma"
"OR2G3",81469,"tumor_vs_healthy",-0.0712266759998736,0.0327740990702487,-2.16028799284947,0.0323564765777347,0.0446671085502699,3.12292687929335,-0.136380058218393,-0.00607329378135472,"down","mapped_unique","raw_cel_rma_limma"
"PRODH",5625,"tumor_vs_healthy",-0.127280603192537,0.0591335237386366,-2.16019003972143,0.032364199248943,0.0446744340509859,3.0400538310302,-0.243713634848525,-0.0108475715365486,"down","mapped_unique","raw_cel_rma_limma"
"MBOAT4",619373,"tumor_vs_healthy",-0.0727878160069992,0.0335402760769526,-2.15854352387765,0.0324942503017512,0.0448506037682428,2.44303868966117,-0.139423033376149,-0.00615259863784991,"down","mapped_unique","raw_cel_rma_limma"
"PRSS23",11098,"tumor_vs_healthy",0.346223285712293,0.161596220227546,2.15828571423826,0.0325146544429957,0.0448754169329694,8.59736331807953,0.0292276539701034,0.663218917454483,"up","mapped_unique","raw_cel_rma_limma"
"GPR139",124274,"tumor_vs_healthy",-0.0559848431095618,0.0255695814878765,-2.15751042695235,0.0325760807546359,0.0449568393158096,2.10316294726345,-0.107261948645226,-0.00470773757389793,"down","mapped_unique","raw_cel_rma_limma"
"RRM2B",50484,"tumor_vs_healthy",-0.0639306997431133,0.0293611050902952,-2.15713531983862,0.0326058366588258,0.0449945458483237,2.5719550828949,-0.122495680956886,-0.00536571852934056,"down","mapped_unique","raw_cel_rma_limma"
"CYP19A1",1588,"tumor_vs_healthy",0.0458430737218638,0.0207066143002376,2.15667335051869,0.0326425153409692,0.0450417991533225,2.31625773127804,0.00383862424305071,0.0878475232006769,"up","mapped_unique","raw_cel_rma_limma"
"IAPP",3375,"tumor_vs_healthy",-0.0408459268256289,0.0182802730864135,-2.15659737356634,0.0326485510510465,0.0450467658334341,1.98045155293203,-0.078272979049058,-0.00341887460219985,"down","mapped_unique","raw_cel_rma_limma"
"MRPL21",219927,"tumor_vs_healthy",-0.162154740941347,0.0756141403747884,-2.15583392205356,0.032709254265858,0.0451271535125888,8.7259409533518,-0.310789467879329,-0.0135200140033638,"down","mapped_unique","raw_cel_rma_limma"
"ZNF483",158399,"tumor_vs_healthy",-0.0294283570662652,0.0126148734162997,-2.15526051247533,0.032754911129856,0.0451867721249748,2.04355072107981,-0.0564102357295815,-0.00244647840294899,"down","mapped_unique","raw_cel_rma_limma"
"PTPN7",5778,"tumor_vs_healthy",-0.0733962056032618,0.0338824505217397,-2.15517202743742,0.0327619615234573,0.0451931265718237,2.45553534224964,-0.140693500438757,-0.00609891076776688,"down","mapped_unique","raw_cel_rma_limma"
"RRN3P1",730092,"tumor_vs_healthy",-0.0765492925941613,0.0353954649057021,-2.15399161157455,0.0328561414313567,0.0453185465030806,2.65343361146265,-0.146776130533664,-0.00632245465465854,"down","mapped_unique","raw_cel_rma_limma"
"ASB16-AS1",339201,"tumor_vs_healthy",0.0969085216534755,0.0450128937443933,2.153971044617,0.0328577844467441,0.0453185465030806,2.77948839516695,0.00800314060017464,0.185813902706776,"up","mapped_unique","raw_cel_rma_limma"
"STAG3L4",64940,"tumor_vs_healthy",0.191741897608594,0.0896320242658314,2.15214991620146,0.0330035493984989,0.0455161951501637,4.50600097783885,0.0156860555639137,0.367797739653274,"up","mapped_unique","raw_cel_rma_limma"
"ORM1",5004,"tumor_vs_healthy",0.451800256101166,0.211619203087667,2.1511966680557,0.0330800710357002,0.0456183258838079,2.48972274945329,0.0367771309224813,0.866823381279852,"up","mapped_unique","raw_cel_rma_limma"
"ZNF425",155054,"tumor_vs_healthy",-0.114572724360339,0.0534104469639561,-2.15079033797022,0.0331127356313169,0.0456599658306399,2.82801632620246,-0.219838962596663,-0.00930648612401455,"down","mapped_unique","raw_cel_rma_limma"
"PHYHIP",9796,"tumor_vs_healthy",-0.0597021195195007,0.0274370785364957,-2.15043019409713,0.033141710656588,0.0456965123072567,2.65221072650633,-0.114563955874118,-0.00484028316488377,"down","mapped_unique","raw_cel_rma_limma"
"CPLX3",594855,"tumor_vs_healthy",-0.0634362807838791,0.0292236559127772,-2.15017616218788,0.0331621617279279,0.0457213011967331,2.4609391758265,-0.121736422456246,-0.00513613911151214,"down","mapped_unique","raw_cel_rma_limma"
"SSX3",10214,"tumor_vs_healthy",-0.0394433593371017,0.0176553417411516,-2.14983445269759,0.0331896885704325,0.0457558411621903,2.21988778660412,-0.0756989360484679,-0.00318778262573554,"down","mapped_unique","raw_cel_rma_limma"
"PTGER3",5733,"tumor_vs_healthy",0.133412205249081,0.0623149218540656,2.14957470758569,0.0332106258797376,0.0457812922177252,2.54083308196435,0.0107674559940996,0.256056954504063,"up","mapped_unique","raw_cel_rma_limma"
"CRABP1",1381,"tumor_vs_healthy",-0.144517559594946,0.0675522887820978,-2.14921627468585,0.0332395368768986,0.0458177304945471,2.97613720552348,-0.277393526812518,-0.0116415923773746,"down","mapped_unique","raw_cel_rma_limma"
"GPR50",9248,"tumor_vs_healthy",-0.0554380079233527,0.0254135829520003,-2.14896559287128,0.0332597696578202,0.0458422020852102,2.36614927780824,-0.106416160676871,-0.00445985516983477,"down","mapped_unique","raw_cel_rma_limma"
"PPP6R3",55291,"tumor_vs_healthy",-0.152587247676892,0.0713626314248088,-2.14879881264075,0.0332732365541155,0.0458573452508643,3.96583035836223,-0.292910106548949,-0.0122643888048354,"down","mapped_unique","raw_cel_rma_limma"
"CXorf65",158830,"tumor_vs_healthy",0.150219982168089,0.0702525802164903,2.1486858684804,0.0332823590601831,0.0458664991445766,3.1878105344564,0.012066855370736,0.288373108965442,"up","mapped_unique","raw_cel_rma_limma"
"IL22",50616,"tumor_vs_healthy",-0.0667130625292831,0.0308087990884664,-2.14859022069341,0.0332900862277366,0.0458737288978126,2.41260769511367,-0.128069936265428,-0.00535618879313789,"down","mapped_unique","raw_cel_rma_limma"
"PCYOX1",51449,"tumor_vs_healthy",0.184112300592449,0.0861996180342442,2.14847330079694,0.0332995340269734,0.0458833284267634,5.76952939202973,0.0147726014265153,0.353451999758383,"up","mapped_unique","raw_cel_rma_limma"
"DYDC1",143241,"tumor_vs_healthy",-0.0436353538573444,0.0197216610001899,-2.14809476343414,0.0333301379197094,0.0459220752708962,2.22943877324347,-0.0837766143608213,-0.00349409335386755,"down","mapped_unique","raw_cel_rma_limma"
"ZNF512",84450,"tumor_vs_healthy",0.226896442496975,0.106336553655756,2.14783023566111,0.0333515388210441,0.0459450545393001,6.04201781699673,0.0181429860747696,0.43564989891918,"up","mapped_unique","raw_cel_rma_limma"
"DDC",1644,"tumor_vs_healthy",-0.227363967005361,0.106556400129758,-2.14782718198458,0.0333517859397775,0.0459450545393001,4.65060077912969,-0.436547861369317,-0.0181800726414039,"down","mapped_unique","raw_cel_rma_limma"
"CYLC2",1539,"tumor_vs_healthy",-0.0429829209460801,0.0194074779443014,-2.14770187775995,0.033361927547391,0.0459556016055472,2.31100658478235,-0.0825312253590139,-0.0034346165331464,"down","mapped_unique","raw_cel_rma_limma"
"OR8B4",283162,"tumor_vs_healthy",-0.0636330908283829,0.0293566647941303,-2.14740720133919,0.0333857879471571,0.0459850431423522,2.33185205210222,-0.122189515739219,-0.00507666591754656,"down","mapped_unique","raw_cel_rma_limma"
"LPAR3",23566,"tumor_vs_healthy",-0.0848702143766511,0.0394556179641775,-2.14733317955833,0.0333917839209163,0.0459898759551391,2.48268895559789,-0.162972151332212,-0.00676827742109049,"down","mapped_unique","raw_cel_rma_limma"
"SRGN",5552,"tumor_vs_healthy",-0.433025180667735,0.203190533401415,-2.14726663802906,0.0333971747674337,0.0459938746797146,7.95137396582854,-0.831529575389698,-0.0345207859457714,"down","mapped_unique","raw_cel_rma_limma"
"CASTOR2",729438,"tumor_vs_healthy",-0.0671419267985649,0.0310414563244854,-2.14669062417758,0.0334438718398002,0.0460547546226191,2.95042510347393,-0.128947876039117,-0.0053359775580131,"down","mapped_unique","raw_cel_rma_limma"
"MAGEB1",4112,"tumor_vs_healthy",-0.0425734796155401,0.0192203868566311,-2.14638871049856,0.0334683703177106,0.0460850586218698,2.11043640143181,-0.0817690250324339,-0.0033779341986464,"down","mapped_unique","raw_cel_rma_limma"
"MAP4K5",11183,"tumor_vs_healthy",-0.143436319178358,0.0671659266203901,-2.14532542125748,0.0335547733601276,0.0462005927045022,6.21081136492589,-0.27555733164294,-0.0113153067137756,"down","mapped_unique","raw_cel_rma_limma"
"EXOC4",60412,"tumor_vs_healthy",0.109649576106912,0.0512343058726386,2.14482277191615,0.0335956857672947,0.0462534795113388,3.2718647866037,0.00862629138761402,0.210672860826209,"up","mapped_unique","raw_cel_rma_limma"
"ELP6",54859,"tumor_vs_healthy",-0.10361270292947,0.0484026578158548,-2.14383393923727,0.0336762961583167,0.046361009304391,6.2042171376586,-0.199118075117062,-0.00810733074187837,"down","mapped_unique","raw_cel_rma_limma"
"NEURL3",93082,"tumor_vs_healthy",-0.0751766485696792,0.0349221789454365,-2.14334608407874,0.0337161279996304,0.0464123888261738,2.4203300127423,-0.144486760303647,-0.00586653683571113,"down","mapped_unique","raw_cel_rma_limma"
"SETMAR",6419,"tumor_vs_healthy",0.120249052900424,0.0562864280192911,2.14312855346373,0.0337339018063431,0.0464333986748518,4.82045081267005,0.00937258511168884,0.231125520689159,"up","mapped_unique","raw_cel_rma_limma"
"RGS6",9628,"tumor_vs_healthy",-0.0620553218257713,0.0286631928500589,-2.14304832549691,0.0337404590476257,0.0464389673805716,2.31016942500964,-0.119276000954864,-0.004834642696679,"down","mapped_unique","raw_cel_rma_limma"
"ARR3",407,"tumor_vs_healthy",-0.0636115999745352,0.0294190739542929,-2.14228209258947,0.0338031407578827,0.046521776897153,2.51713665456677,-0.122288289280744,-0.00493491066832653,"down","mapped_unique","raw_cel_rma_limma"
"HS6ST3",266722,"tumor_vs_healthy",-0.0568112890197567,0.0261642506464682,-2.14172997798367,0.0338483688385491,0.0465805552117277,2.28897521465169,-0.109228736399078,-0.00439384164043577,"down","mapped_unique","raw_cel_rma_limma"
"ANKK1",255239,"tumor_vs_healthy",-0.0723638350549103,0.0336136167491959,-2.14141032831744,0.0338745777567999,0.0466131534362752,2.53563213161948,-0.139140945452226,-0.00558672465759481,"down","mapped_unique","raw_cel_rma_limma"
"CPN1",1369,"tumor_vs_healthy",0.214495410733119,0.100830477938533,2.14099659963611,0.0339085264839772,0.0466563963899939,2.56428986530637,0.0165214976761724,0.412469323790066,"up","mapped_unique","raw_cel_rma_limma"
"ARSH",347527,"tumor_vs_healthy",0.0595288434832946,0.0274813781542522,2.14086582558025,0.0339192633286659,0.0466676969229134,2.09935944420244,0.00458184981007037,0.114475837156519,"up","mapped_unique","raw_cel_rma_limma"
"CAMKMT",79823,"tumor_vs_healthy",0.0860583675949318,0.0401628323099254,2.13976661613675,0.0340096270156799,0.0467885419285656,3.92537907534274,0.0065829833148051,0.165533751875058,"up","mapped_unique","raw_cel_rma_limma"
"OR5K2",402135,"tumor_vs_healthy",-0.0481825575953647,0.0220199514689027,-2.13972030887337,0.0340134383969373,0.0467903039922156,2.04135156791913,-0.0926803822788175,-0.00368473291191191,"down","mapped_unique","raw_cel_rma_limma"
"GP2",2813,"tumor_vs_healthy",-0.221711000719782,0.104301712620882,-2.13957642697003,0.0340252831429503,0.0468031160030613,3.28715452524498,-0.42648055171508,-0.0169414497244828,"down","mapped_unique","raw_cel_rma_limma"
"SRSF5",6430,"tumor_vs_healthy",-0.209926857340324,0.0988008781631927,-2.13830789816838,0.0341298660685066,0.0469434816340613,7.45823433299141,-0.403927739333372,-0.0159259753472772,"down","mapped_unique","raw_cel_rma_limma"
"CCDC136",64753,"tumor_vs_healthy",-0.109583543510936,0.0513629957142082,-2.13822152563229,0.0341369970699655,0.0469497973686151,3.1837496926128,-0.210857687862064,-0.00830939915980873,"down","mapped_unique","raw_cel_rma_limma"
"OGN",4969,"tumor_vs_healthy",-0.366292327838717,0.172608145354909,-2.13787082751248,0.034165964267941,0.0469861420092398,3.06381418802602,-0.704865311928546,-0.0277193437488875,"down","mapped_unique","raw_cel_rma_limma"
"ITIH3",3699,"tumor_vs_healthy",0.095155251096267,0.0445250645588312,2.13782722471473,0.0341695672838333,0.0469876021923307,2.5115042207736,0.00719912436399921,0.183111377828535,"up","mapped_unique","raw_cel_rma_limma"
"PRR5",55615,"tumor_vs_healthy",0.158665679749244,0.0746089495808759,2.13771456202164,0.0341788784225777,0.046996910986351,4.59262905179957,0.0119963791071198,0.305334980391367,"up","mapped_unique","raw_cel_rma_limma"
"CPNE3",8895,"tumor_vs_healthy",0.202385883048899,0.0952879998480125,2.13724660627561,0.0342175766155758,0.0470466234103209,7.75289323442346,0.0152610094249311,0.389510756672868,"up","mapped_unique","raw_cel_rma_limma"
