"gene_symbol","entrez_id","model","contrast","comparison","log2_fold_change","standard_error","moderated_statistic","p_value","adjusted_p_value","average_expression","confidence_interval_lower","confidence_interval_upper","direction","mapping_status","analysis_provenance"
"GNL3L",54552,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.347962726153309,0.0530715688619011,6.56711869745296,8.52886173304362e-10,1.60739916552716e-08,7.83262440978217,0.243240117394024,0.452685334912594,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"YBX1",4904,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.240956884164788,0.0363648124678431,-6.56693747759461,8.53686306407611e-10,1.60739916552716e-08,12.1288145800928,-0.313477093813039,-0.168436674516537,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ITGA6",3655,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.622216072899865,0.0955597530037134,6.56498905480336,8.62335964069158e-10,1.62203377168248e-08,9.05695776792838,0.434893629990853,0.809538515808878,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ABHD10",55347,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.490727598915679,0.0752705085227459,-6.56142706230993,8.78372550311709e-10,1.65051915195767e-08,5.67307043942363,-0.63854473101247,-0.342910466818889,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"COPS5",10987,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.312797874860927,0.0476495235737539,-6.56027522606039,8.83620875302081e-10,1.65869542988177e-08,8.40797084627747,-0.407035498836826,-0.218560250885029,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SLC25A28",81894,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.531692427778512,0.081639647773852,6.55921472052097,8.88480364768431e-10,1.66612595786697e-08,5.93526013711743,0.371481837352975,0.69190301820405,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MAP1B",4131,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.919399781248127,0.141567651687478,6.55857046918504,8.91445324223112e-10,1.66999230444634e-08,5.15707482976901,0.642337248094753,1.1964623144015,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"COMMD10",51397,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.486208898014755,0.0746570565366541,-6.55391254745749,9.13173869272368e-10,1.70896607721114e-08,6.43685407416927,-0.632832827469554,-0.339584968559956,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TMEM218",219854,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.455198787806633,0.0698515951119048,-6.55352419881444,9.15008848826358e-10,1.71066871737102e-08,4.89245240177517,-0.592479265974791,-0.317918309638475,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CDKN2AIPNL",91368,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.30804128437318,0.0469985824439175,-6.54785939001409,9.4219216183282e-10,1.75971041134231e-08,3.58794519283445,-0.401021848019796,-0.215060720726564,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"DPP9",91039,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.436594397813594,0.0670650176580618,6.54378889992785,9.62214621266295e-10,1.79529246692369e-08,6.13296237862835,0.304728810999123,0.568459984628064,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PRIM1",5557,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.658003467424416,0.101429452152598,-6.54299294839827,9.66178564336392e-10,1.80087113453426e-08,5.62218646688013,-0.856765909347705,-0.459241025501128,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"UMAD1",729852,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.342992609376375,0.0525088883829868,-6.54134996541642,9.74411778527135e-10,1.81438809516281e-08,4.94249000315702,-0.446626062953412,-0.239359155799339,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"DUSP11",8446,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.334154560597246,0.0511372503555441,-6.54029316390612,9.79744041153968e-10,1.82248162182463e-08,6.86968503664663,-0.435133957110768,-0.233175164083724,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TIMM17A",10440,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.487423243086098,0.0750073889451768,-6.53988856132685,9.81793129134594e-10,1.82445778469333e-08,7.64258241074064,-0.634728579621651,-0.340117906550546,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ACOT13",55856,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.451553481101844,0.0694523874740231,-6.53799458229664,9.91441357072971e-10,1.84053721810032e-08,8.96654755900087,-0.58805806392946,-0.315048898274229,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"AGAP1",116987,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.358450847911767,0.0550024654825069,-6.53183902622901,1.02344832268659e-09,1.89805009894433e-08,5.17023187515652,-0.466912629175182,-0.249989066648352,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SF3A2",8175,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.413289327659129,0.0636364768730596,6.52391530265632,1.06615132471961e-09,1.97526432806269e-08,5.09216400837314,0.2880823678912,0.538496287427058,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SNW1",22938,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.20490342700093,0.0309067645714518,-6.52120699171913,1.08114580836833e-09,1.99979306813276e-08,7.67698384966549,-0.267005175812184,-0.142801678189676,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ETV7",51513,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",1.03095144659963,0.159701814798419,6.52113380928722,1.08155384972026e-09,1.99979306813276e-08,4.26489291954294,0.718489096853878,1.34341379634539,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MYNN",55892,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.431259969519975,0.0664953217189278,-6.51854365519231,1.09609380540421e-09,2.02418507008744e-08,5.62980774995607,-0.562018840853897,-0.300501098186052,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"AP2M1",1173,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.493661608089794,0.0762294867604696,-6.51839478203007,1.09693533814365e-09,2.02418507008744e-08,6.98218779151288,-0.643344197535762,-0.343979018643827,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CSRP2",1466,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.522709784219611,0.0807615257199714,6.51793736136188,1.09952497553219e-09,2.02694085718746e-08,4.92617877877972,0.364208406813649,0.681211161625573,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ANKRD46",157567,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.326200884747653,0.0500795979942836,-6.5166248634731,1.10698901365133e-09,2.03866801418457e-08,4.74788439910054,-0.42513475692899,-0.227267012566316,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NXT2",55916,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.472576538012526,0.0729868295045975,-6.51447074620414,1.1193475631962e-09,2.05937676054704e-08,2.77455897614809,-0.61595225806394,-0.329200817961113,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MED30",90390,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.372637798483245,0.0574407875398611,-6.50688980442554,1.16393109338761e-09,2.13927295394999e-08,7.42589017929687,-0.485824667667286,-0.259450929299204,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TOMM70",9868,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.558081789413004,0.0864699447982336,-6.50303567350364,1.18726326196184e-09,2.17998984247015e-08,4.98079827078964,-0.727696809746942,-0.388466769079065,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ATP1A1",476,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.64851421216921,0.100604725049009,6.50121712081523,1.19843179215835e-09,2.19831387271903e-08,10.5794512191759,0.451359382021365,0.845669042317055,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ZNF567",163081,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.444906638270794,0.0688163708174941,-6.50061888023754,1.20212841871332e-09,2.2029092628354e-08,2.97578467052274,-0.580175169564454,-0.309638106977134,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PRMT3",10196,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.429784754373251,0.06645605603584,-6.50003724665438,1.20573319351252e-09,2.20732740079668e-08,3.44486213090048,-0.560467350737634,-0.299102158008869,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"DENR",8562,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.380434218717198,0.0587505036048845,-6.49725971707378,1.22309474706504e-09,2.23689632771835e-08,6.25510815442935,-0.496160484512729,-0.264707952921667,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"COA1",55744,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.354730042990047,0.0547410516040906,-6.49435674030541,1.24150356198248e-09,2.26832024318736e-08,4.07007869321057,-0.46268545623476,-0.246774629745333,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"BAZ2A",11176,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.344407675217723,0.0531495819906412,6.49066363624447,1.2653176558069e-09,2.30954821874329e-08,5.80500899468278,0.23953404254344,0.449281307892006,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PRPS2",5634,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.59050031275095,0.0917233799440128,-6.48930383845462,1.27419882102797e-09,2.32346510856087e-08,7.11703631218472,-0.770347900370938,-0.410652725130963,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NUP43",348995,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.216309465799195,0.0328938218943877,-6.48886110747156,1.27710362867307e-09,2.32646759548425e-08,2.60210236040687,-0.28219493456671,-0.15042399703168,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TAMALIN",160622,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.608662576447495,0.094593054346608,6.48722168517704,1.2879169574156e-09,2.34385674632032e-08,5.33008388930503,0.42322384204354,0.794101310851451,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NDUFA6",4700,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.231162745724818,0.0352841926214438,-6.48499605541801,1.30274120987112e-09,2.36850393023765e-08,11.0534575382963,-0.301614323202828,-0.160711168246807,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"USF3",205717,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.355253880025813,0.0549163922045776,6.48354932855861,1.31246740222525e-09,2.3838430517824e-08,6.98576260530262,0.246958830498723,0.463548929552903,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"EPN1",29924,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.313808581907113,0.0483980134587379,6.48201574793665,1.32285558077784e-09,2.40035325697569e-08,8.19890819764153,0.218125021253081,0.409492142561146,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TUBD1",51174,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.372464013483779,0.0576426403949276,-6.48144748344068,1.32672541873852e-09,2.4027592336088e-08,3.55635859859314,-0.486042193692476,-0.258885833275081,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TGIF1",7050,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.452345775394951,0.070189509554417,-6.4814394042281,1.32678051785537e-09,2.4027592336088e-08,6.73722008828898,-0.590283058397493,-0.314408492392408,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CCL21",6366,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",1.14874667644349,0.179171800667714,6.47805084606452,1.35008980014366e-09,2.44257929595463e-08,5.5102267659607,0.798267266350322,1.49922608653665,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"EIF5B",9669,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.350946485751101,0.0543113365325401,6.47500670830189,1.37137343078846e-09,2.47866028692851e-08,7.74440879505904,0.243823351990648,0.458069619511555,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MICALL2",79778,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.520458700290247,0.0809536943897405,6.4745886816309,1.37432181994144e-09,2.48156352057786e-08,7.49502641437167,0.361583290817049,0.679334109763444,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"KBTBD3",143879,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.414490251969472,0.0643194191570748,-6.47430651311352,1.37631551390624e-09,2.48273891240257e-08,2.80942024812294,-0.541023209333232,-0.287957294605712,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SKIC8",80349,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.212156412397283,0.032327019228738,-6.47038994187113,1.40428437419364e-09,2.53072300963358e-08,5.93991502835338,-0.276961380630918,-0.147351444163648,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"RSRP1",57035,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.778245792707782,0.121422862050046,-6.46954966774959,1.41035742540361e-09,2.5391926772846e-08,7.22306767805163,-1.01599841949748,-0.540493165918086,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SCG2",7857,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",1.27434102023033,0.199279740511538,6.46223353275814,1.46433910798682e-09,2.63381615823699e-08,5.46164209348381,0.884591482991493,1.66409055746917,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"BBS10",79738,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.427501751346127,0.0665146570520135,-6.45988219303664,1.48211649515786e-09,2.66320058265003e-08,3.96573935508501,-0.558298182445351,-0.296705320246902,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"DEPTOR",64798,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.936021425395326,0.146378965192177,-6.45823645821264,1.49468537207107e-09,2.68317791549457e-08,6.37993065356619,-1.22247512891669,-0.64956772187396,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TMEM19",55266,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.420435337016003,0.0654535289389929,-6.45481824624508,1.52112738119436e-09,2.72799663222927e-08,7.74340786473402,-0.549170677657397,-0.291699996374609,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NUP37",79023,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.537014790615616,0.0838224281306566,-6.45370150261293,1.529865494939e-09,2.74100901176571e-08,5.88566920768667,-0.701474669688774,-0.372554911542458,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MS4A6A",64231,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.610176899447562,0.0953424335443924,-6.45255121956982,1.5389177096386e-09,2.75455841734925e-08,6.06787311451127,-0.797075863816229,-0.423277935078896,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"GABPB1",2553,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.437480725334357,0.0681699304631705,-6.45203445713508,1.54300154675852e-09,2.75919715663105e-08,4.07982901362252,-0.571493080350384,-0.30346837031833,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"DHFR",1719,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.589522641324579,0.092174680638659,-6.44704200659675,1.58300910564995e-09,2.82800370661522e-08,4.99972576910457,-0.77024945141899,-0.408795831230167,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CHCHD2",51142,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.313409290260276,0.0486274649768024,-6.44390956420562,1.60863087124122e-09,2.87100239471527e-08,10.8003983942413,-0.409536209285962,-0.217282371234591,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
